Date,Ticker,Action,Price,Shares
2025-01-22,BAJAJ-AUTO.NS,SELL,8271.17578125,28
2025-01-22,BRITANNIA.NS,BUY,4866.2275390625,47
2025-01-22,HEROMOTOCO.NS,BUY,3795.928466796875,61
2025-01-23,AXISBANK.NS,SELL,953.1854248046875,100
2025-01-23,BRITANNIA.NS,SELL,4880.1943359375,47
2025-01-23,HEROMOTOCO.NS,SELL,3822.981689453125,61
2025-01-23,ADANIENT.NS,BUY,2381.8193359375,117
2025-01-23,BAJAJ-AUTO.NS,BUY,8230.5556640625,33
2025-01-24,ADANIENT.NS,SELL,2386.56689453125,117
2025-01-24,BAJAJ-AUTO.NS,SELL,8206.4169921875,33
2025-01-24,BPCL.NS,BUY,252.19540405273438,735
2025-01-24,BRITANNIA.NS,BUY,4972.53515625,37
2025-01-24,HEROMOTOCO.NS,BUY,3869.499755859375,47
2025-01-27,BPCL.NS,SELL,242.71505737304688,735
2025-01-27,BRITANNIA.NS,SELL,5037.63134765625,37
2025-01-27,HEROMOTOCO.NS,SELL,3812.8955078125,47
2025-01-27,ADANIENT.NS,BUY,2308.905517578125,59
2025-01-27,BAJAJ-AUTO.NS,BUY,8170.96533203125,16
2025-01-27,HINDALCO.NS,BUY,595.6815795898438,229
2025-01-27,TATASTEEL.NS,BUY,126.07975006103516,1085
2025-01-28,ADANIENT.NS,SELL,2273.072998046875,59
2025-01-28,BAJAJ-AUTO.NS,SELL,8218.169921875,16
2025-01-28,HINDALCO.NS,SELL,585.8040161132812,229
2025-01-28,TATASTEEL.NS,SELL,123.49014282226562,1085
2025-01-28,BPCL.NS,BUY,241.3804473876953,1116
2025-01-28,HEROMOTOCO.NS,BUY,3789.330322265625,71
2025-01-29,BPCL.NS,SELL,241.17526245117188,1116
2025-01-29,HEROMOTOCO.NS,SELL,3804.412109375,71
2025-01-29,ADANIENT.NS,BUY,2295.86181640625,58
2025-01-29,BAJAJ-AUTO.NS,BUY,8212.0244140625,16
2025-01-29,BEL.NS,BUY,255.8878936767578,525
2025-01-29,HINDALCO.NS,BUY,572.3030395507812,234
2025-01-30,ADANIENT.NS,SELL,2323.847900390625,58
2025-01-30,BAJAJ-AUTO.NS,SELL,8445.8984375,16
2025-01-30,BEL.NS,SELL,265.61956787109375,525
2025-01-30,HINDALCO.NS,SELL,582.6273193359375,234
2025-01-30,BPCL.NS,BUY,243.9441375732422,1123
2025-01-30,HEROMOTOCO.NS,BUY,3845.133056640625,71
2025-01-31,BPCL.NS,SELL,242.06690979003906,1123
2025-01-31,HEROMOTOCO.NS,SELL,3947.690185546875,71
2025-01-31,ADANIENT.NS,BUY,2237.74072265625,82
2025-01-31,AXISBANK.NS,BUY,981.1614379882812,187
2025-01-31,TATASTEEL.NS,BUY,128.1318817138672,1433
2025-02-01,ADANIENT.NS,SELL,2295.86181640625,82
2025-02-01,TATASTEEL.NS,SELL,131.9234619140625,1433
2025-02-01,BPCL.NS,BUY,245.68055725097656,765
2025-02-01,HINDALCO.NS,BUY,589.6755981445312,319
2025-02-03,BPCL.NS,SELL,235.5435791015625,765
2025-02-03,HINDALCO.NS,SELL,570.81396484375,319
2025-02-03,TRENT.NS,SELL,6204.62451171875,33
2025-02-03,ADANIENT.NS,BUY,2265.626708984375,124
2025-02-03,TATASTEEL.NS,BUY,128.2980194091797,2202
2025-02-04,ADANIENT.NS,SELL,2277.770751953125,124
2025-02-04,TATASTEEL.NS,SELL,129.7736053466797,2202
2025-02-04,BPCL.NS,BUY,235.2620086669922,1206
2025-02-04,HINDALCO.NS,BUY,576.27392578125,492
2025-02-05,BPCL.NS,SELL,244.27264404296875,1206
2025-02-05,HINDALCO.NS,SELL,580.2447509765625,492
2025-02-05,ADANIENT.NS,BUY,2313.802978515625,49
2025-02-05,BRITANNIA.NS,BUY,4992.572265625,23
2025-02-05,HEROMOTOCO.NS,BUY,3994.82080078125,28
2025-02-05,TATASTEEL.NS,BUY,130.11563110351562,888
2025-02-05,TRENT.NS,BUY,5760.70947265625,20
2025-02-06,ADANIENT.NS,SELL,2338.840576171875,49
2025-02-06,BRITANNIA.NS,SELL,4868.30078125,23
2025-02-06,HEROMOTOCO.NS,SELL,4042.894775390625,28
2025-02-06,TATASTEEL.NS,SELL,131.4348602294922,888
2025-02-06,BPCL.NS,BUY,246.85382080078125,935
2025-02-06,HINDALCO.NS,BUY,596.6742553710938,387
2025-02-07,BPCL.NS,SELL,246.0090789794922,935
2025-02-07,HINDALCO.NS,SELL,591.1150512695312,387
2025-02-07,ADANIENT.NS,BUY,2311.303955078125,65
2025-02-07,HEROMOTOCO.NS,BUY,4072.069091796875,37
2025-02-07,TATASTEEL.NS,BUY,130.26220703125,1169
2025-02-10,ADANIENT.NS,SELL,2348.835693359375,65
2025-02-10,HEROMOTOCO.NS,SELL,4059.201904296875,37
2025-02-10,SBIN.NS,SELL,725.43359375,102
2025-02-10,TATASTEEL.NS,SELL,134.95281982421875,1169
2025-02-11,INDUSINDBK.NS,SELL,1063.5,45
2025-02-11,ADANIENT.NS,BUY,2310.8544921875,63
2025-02-11,BPCL.NS,BUY,243.5686798095703,599
2025-02-11,HEROMOTOCO.NS,BUY,3959.001708984375,36
2025-02-11,TATASTEEL.NS,BUY,129.9690399169922,1123
2025-02-12,ADANIENT.NS,SELL,2323.84814453125,63
2025-02-12,APOLLOHOSP.NS,SELL,6324.13037109375,39
2025-02-12,BPCL.NS,SELL,239.48573303222656,599
2025-02-12,HEROMOTOCO.NS,SELL,3871.845458984375,36
2025-02-12,TATASTEEL.NS,SELL,126.40223693847656,1123
2025-02-13,ADANIENT.NS,BUY,2352.83349609375,86
2025-02-13,BPCL.NS,BUY,240.47128295898438,851
2025-02-13,HEROMOTOCO.NS,BUY,3869.912841796875,52
2025-02-13,TATASTEEL.NS,BUY,129.2654571533203,1583
2025-02-14,ADANIENT.NS,SELL,2244.587158203125,86
2025-02-14,BPCL.NS,SELL,240.6590118408203,851
2025-02-14,HEROMOTOCO.NS,SELL,3826.479248046875,52
2025-02-14,TATASTEEL.NS,SELL,133.14498901367188,1583
2025-02-17,ADANIENT.NS,BUY,2151.583251953125,62
2025-02-17,BEL.NS,BUY,245.9586639404297,549
2025-02-17,BPCL.NS,BUY,235.5905303955078,573
2025-02-17,HEROMOTOCO.NS,BUY,3715.35791015625,36
2025-02-17,INDUSINDBK.NS,BUY,1024.4000244140625,131
2025-02-17,SBIN.NS,BUY,704.89599609375,191
2025-02-18,ADANIENT.NS,SELL,2238.89013671875,62
2025-02-18,BEL.NS,SELL,246.008056640625,549
2025-02-18,BPCL.NS,SELL,236.76377868652344,573
2025-02-18,GRASIM.NS,SELL,2471.010986328125,44
2025-02-18,HEROMOTOCO.NS,SELL,3749.129150390625,36
2025-02-18,INDUSINDBK.NS,SELL,1045.0,131
2025-02-19,ADANIENT.NS,BUY,2164.9267578125,52
2025-02-19,BEL.NS,BUY,237.80780029296875,475
2025-02-19,BPCL.NS,BUY,235.59051513671875,479
2025-02-19,EICHERMOT.NS,BUY,4639.8369140625,24
2025-02-19,HEROMOTOCO.NS,BUY,3711.347900390625,30
2025-02-19,INDUSINDBK.NS,BUY,1024.0999755859375,110
2025-02-19,ULTRACEMCO.NS,BUY,11218.88671875,10
2025-02-20,ADANIENT.NS,SELL,2179.719482421875,52
2025-02-20,BEL.NS,SELL,248.9720001220703,475
2025-02-20,BPCL.NS,SELL,238.4063720703125,479
2025-02-20,HEROMOTOCO.NS,SELL,3734.15185546875,30
2025-02-20,POWERGRID.NS,SELL,254.43423461914062,14386
2025-02-20,ULTRACEMCO.NS,SELL,11219.9794921875,10
2025-02-21,ADANIENT.NS,BUY,2189.36474609375,385
2025-02-21,BPCL.NS,BUY,242.1607666015625,3484
2025-02-21,HEROMOTOCO.NS,BUY,3768.454345703125,223
2025-02-21,POWERGRID.NS,BUY,256.9035339355469,3284
2025-02-21,ULTRACEMCO.NS,BUY,11194.0439453125,75
2025-02-24,ADANIENT.NS,SELL,2127.89501953125,385
2025-02-24,BPCL.NS,SELL,235.82518005371094,3484
2025-02-24,HEROMOTOCO.NS,SELL,3710.33349609375,223
2025-02-24,ULTRACEMCO.NS,SELL,10939.30859375,75
2025-02-24,BEL.NS,BUY,247.98403930664062,13243
2025-02-25,BEL.NS,SELL,253.26974487304688,13243
2025-02-25,INDUSINDBK.NS,SELL,1028.199951171875,110
2025-02-25,POWERGRID.NS,SELL,250.6092529296875,3284
2025-02-25,ADANIENT.NS,BUY,2114.101806640625,505
2025-02-25,BPCL.NS,BUY,236.43527221679688,4518
2025-02-25,HEROMOTOCO.NS,BUY,3746.230224609375,285
2025-02-25,TCS.NS,BUY,3503.907958984375,304
2025-02-27,ADANIENT.NS,SELL,2142.687744140625,505
2025-02-27,BPCL.NS,SELL,233.1970672607422,4518
2025-02-27,HEROMOTOCO.NS,SELL,3679.70263671875,285
2025-02-27,TCS.NS,SELL,3491.052001953125,304
2025-02-27,BEL.NS,BUY,254.0107421875,3332
2025-02-27,HINDALCO.NS,BUY,620.5491943359375,1364
2025-02-27,POWERGRID.NS,BUY,245.96116638183594,3442
2025-02-27,RELIANCE.NS,BUY,1207.9754638671875,700
2025-02-27,WIPRO.NS,BUY,281.0721130371094,3012
2025-02-28,BEL.NS,SELL,246.9960479736328,3332
2025-02-28,HINDALCO.NS,SELL,625.4135131835938,1364
2025-02-28,RELIANCE.NS,SELL,1197.2183837890625,700
2025-02-28,ADANIENT.NS,BUY,2105.9560546875,297
2025-02-28,BPCL.NS,BUY,229.0672149658203,2734
2025-02-28,HEROMOTOCO.NS,BUY,3619.262451171875,173
2025-02-28,ONGC.NS,BUY,218.1905059814453,2870
2025-03-03,ADANIENT.NS,SELL,2107.954833984375,297
2025-03-03,BPCL.NS,SELL,224.32723999023438,2734
2025-03-03,HEROMOTOCO.NS,SELL,3521.1376953125,173
2025-03-03,ONGC.NS,SELL,213.2100830078125,2870
2025-03-03,TATACONSUM.NS,SELL,956.6102294921875,255
2025-03-03,BAJAJ-AUTO.NS,BUY,7738.818359375,58
2025-03-03,BEL.NS,BUY,244.52609252929688,1836
2025-03-03,INFY.NS,BUY,1643.6571044921875,273
2025-03-03,RELIANCE.NS,BUY,1199.21044921875,374
2025-03-03,TCS.NS,BUY,3368.58447265625,133
2025-03-03,TECHM.NS,BUY,1457.8204345703125,308
2025-03-04,BAJAJ-AUTO.NS,SELL,7462.95947265625,58
2025-03-04,BEL.NS,SELL,250.8392791748047,1836
2025-03-04,RELIANCE.NS,SELL,1157.57666015625,374
2025-03-04,SUNPHARMA.NS,SELL,1569.603759765625,643
2025-03-04,TCS.NS,SELL,3357.9521484375,133
2025-03-04,TECHM.NS,SELL,1433.5233154296875,308
2025-03-04,ADANIENT.NS,BUY,2084.06689453125,257
2025-03-04,BPCL.NS,BUY,226.2044677734375,2367
2025-03-04,BRITANNIA.NS,BUY,4471.451171875,119
2025-03-04,HEROMOTOCO.NS,BUY,3502.72998046875,152
2025-03-04,ONGC.NS,BUY,208.798828125,2565
2025-03-04,TATASTEEL.NS,BUY,133.04725646972656,4025
2025-03-05,ADANIENT.NS,SELL,2152.8828125,257
2025-03-05,BPCL.NS,SELL,234.5580596923828,2367
2025-03-05,BRITANNIA.NS,SELL,4520.65625,119
2025-03-05,HEROMOTOCO.NS,SELL,3396.4404296875,152
2025-03-05,INFY.NS,SELL,1643.802734375,273
2025-03-05,ONGC.NS,SELL,215.4583740234375,2565
2025-03-05,TATASTEEL.NS,SELL,135.83230590820312,4025
2025-03-05,BAJAJ-AUTO.NS,BUY,7150.966796875,73
2025-03-05,HINDUNILVR.NS,BUY,2112.99462890625,250
2025-03-05,INDUSINDBK.NS,BUY,984.25,537
2025-03-05,RELIANCE.NS,BUY,1156.381591796875,457
2025-03-05,SUNPHARMA.NS,BUY,1549.4017333984375,341
2025-03-05,TATACONSUM.NS,BUY,941.52197265625,561
2025-03-05,TECHM.NS,BUY,1446.40087890625,365
2025-03-06,BAJAJ-AUTO.NS,SELL,7296.08837890625,73
2025-03-06,BAJAJFINSV.NS,SELL,1817.914306640625,27
2025-03-06,POWERGRID.NS,SELL,256.75830078125,3442
2025-03-06,RELIANCE.NS,SELL,1192.2384033203125,457
2025-03-06,SUNPHARMA.NS,SELL,1582.7249755859375,341
2025-03-06,TECHM.NS,SELL,1497.66748046875,365
2025-03-06,ADANIENT.NS,BUY,2258.880126953125,274
2025-03-06,APOLLOHOSP.NS,BUY,6238.7216796875,99
2025-03-06,BPCL.NS,BUY,244.03802490234375,2537
2025-03-06,HEROMOTOCO.NS,BUY,3507.07861328125,176
2025-03-06,INFY.NS,BUY,1665.70458984375,371
2025-03-07,ADANIENT.NS,SELL,2248.835205078125,274
2025-03-07,BPCL.NS,SELL,248.6934814453125,2537
2025-03-07,HEROMOTOCO.NS,SELL,3540.41455078125,176
2025-03-07,BAJAJ-AUTO.NS,BUY,7277.8017578125,51
2025-03-07,POWERGRID.NS,BUY,257.5813903808594,1450
2025-03-07,RELIANCE.NS,BUY,1211.1627197265625,308
2025-03-07,SUNPHARMA.NS,BUY,1608.224853515625,232
2025-03-07,TECHM.NS,BUY,1459.7156982421875,255
2025-03-10,BAJAJ-AUTO.NS,SELL,7385.814453125,51
2025-03-10,INDUSINDBK.NS,SELL,895.0,537
2025-03-10,RELIANCE.NS,SELL,1240.04736328125,308
2025-03-10,TECHM.NS,SELL,1450.385498046875,255
2025-03-10,ADANIENT.NS,BUY,2243.8876953125,358
2025-03-10,HEROMOTOCO.NS,BUY,3529.78564453125,227
2025-03-11,ADANIENT.NS,SELL,2222.04833984375,358
2025-03-11,HEROMOTOCO.NS,SELL,3458.28173828125,227
2025-03-11,POWERGRID.NS,SELL,261.4548034667969,1450
2025-03-11,BAJAJ-AUTO.NS,BUY,7173.6904296875,68
2025-03-11,BPCL.NS,BUY,240.27420043945312,2033
2025-03-11,ONGC.NS,BUY,209.55775451660156,2331
2025-03-11,TECHM.NS,BUY,1423.3187255859375,343
2025-03-12,BAJAJ-AUTO.NS,SELL,7314.56982421875,68
2025-03-12,BPCL.NS,SELL,250.1389617919922,2033
2025-03-12,ONGC.NS,SELL,215.4394073486328,2331
2025-03-12,TECHM.NS,SELL,1439.354736328125,343
2025-03-12,ADANIENT.NS,BUY,2268.875244140625,293
2025-03-12,HEROMOTOCO.NS,BUY,3527.514892578125,188
2025-03-12,POWERGRID.NS,BUY,262.13262939453125,2537
2025-03-13,ADANIENT.NS,SELL,2247.885498046875,293
2025-03-13,HEROMOTOCO.NS,SELL,3502.730224609375,188
2025-03-13,BAJAJ-AUTO.NS,BUY,7358.75,44
2025-03-13,BAJAJFINSV.NS,BUY,1827.10986328125,179
2025-03-13,ONGC.NS,BUY,216.43548583984375,1518
2025-03-13,TECHM.NS,BUY,1401.4512939453125,234
2025-03-17,BAJAJ-AUTO.NS,SELL,7314.61865234375,44
2025-03-17,HINDUNILVR.NS,SELL,2121.831298828125,250
2025-03-17,ONGC.NS,SELL,214.88917541503906,1518
2025-03-17,TECHM.NS,SELL,1402.37451171875,234
2025-03-17,ADANIENT.NS,BUY,2198.909912109375,171
2025-03-17,BRITANNIA.NS,BUY,4540.49658203125,83
2025-03-17,HEROMOTOCO.NS,BUY,3368.41845703125,111
2025-03-17,TCS.NS,BUY,3372.45068359375,111
2025-03-18,ADANIENT.NS,SELL,2251.583740234375,171
2025-03-18,BRITANNIA.NS,SELL,4614.427734375,83
2025-03-18,HEROMOTOCO.NS,SELL,3375.279052734375,111
2025-03-18,INFY.NS,SELL,1544.34619140625,371
2025-03-18,TCS.NS,SELL,3380.860107421875,111
2025-03-18,BAJAJ-AUTO.NS,BUY,7301.01318359375,71
2025-03-18,INDUSINDBK.NS,BUY,677.4000244140625,770
2025-03-18,ONGC.NS,BUY,217.94384765625,2396
2025-03-18,TECHM.NS,BUY,1399.604736328125,373
2025-03-19,ONGC.NS,SELL,220.56214904785156,2396
2025-03-19,TECHM.NS,SELL,1390.4205322265625,373
2025-03-19,ADANIENT.NS,BUY,2318.80029296875,112
2025-03-19,HEROMOTOCO.NS,BUY,3464.0791015625,75
2025-03-19,INFY.NS,BUY,1556.9239501953125,168
2025-03-19,TCS.NS,BUY,3428.51318359375,76
2025-03-20,ADANIENT.NS,SELL,2346.83642578125,112
2025-03-20,BAJAJ-AUTO.NS,SELL,7543.76123046875,71
2025-03-20,HEROMOTOCO.NS,SELL,3458.28173828125,75
2025-03-20,INFY.NS,SELL,1546.2401123046875,168
2025-03-20,POWERGRID.NS,SELL,274.52752685546875,2537
2025-03-20,SHRIRAMFIN.NS,SELL,682.7579956054688,79
2025-03-20,TCS.NS,SELL,3394.6826171875,76
2025-03-21,ADANIENT.NS,BUY,2342.638916015625,495
2025-03-21,HEROMOTOCO.NS,BUY,3506.59521484375,331
2025-03-24,ADANIENT.NS,SELL,2368.82568359375,495
2025-03-24,HEROMOTOCO.NS,SELL,3534.616943359375,331
2025-03-24,INFY.NS,BUY,1552.01904296875,1504
2025-03-25,INFY.NS,SELL,1558.8663330078125,1504
2025-03-25,WIPRO.NS,SELL,260.03948974609375,3012
2025-03-25,ADANIENT.NS,BUY,2383.818359375,653
2025-03-25,HEROMOTOCO.NS,BUY,3529.302490234375,441
2025-03-26,ADANIENT.NS,SELL,2323.747802734375,653
2025-03-26,ADANIPORTS.NS,SELL,1177.2723388671875,321
2025-03-26,HEROMOTOCO.NS,SELL,3526.886962890625,441
2025-03-26,INFY.NS,BUY,1579.2628173828125,2178
2025-03-27,INFY.NS,SELL,1549.6881103515625,2178
2025-03-27,ADANIENT.NS,BUY,2308.855224609375,364
2025-03-27,ADANIPORTS.NS,BUY,1176.2772216796875,714
2025-03-27,HEROMOTOCO.NS,BUY,3511.4267578125,239
2025-03-27,TECHM.NS,BUY,1367.581298828125,614
2025-03-28,ADANIENT.NS,SELL,2374.82275390625,364
2025-03-28,ADANIPORTS.NS,SELL,1191.901123046875,714
2025-03-28,HEROMOTOCO.NS,SELL,3651.535888671875,239
2025-03-28,TECHM.NS,SELL,1375.307861328125,614
2025-03-28,INFY.NS,BUY,1544.297607421875,2216
2025-04-01,INFY.NS,SELL,1495.0062255859375,2216
2025-04-01,ADANIENT.NS,BUY,2310.8544921875,285
2025-04-01,ADANIPORTS.NS,BUY,1173.2916259765625,562
2025-04-01,BAJAJ-AUTO.NS,BUY,7442.38037109375,88
2025-04-01,HEROMOTOCO.NS,BUY,3582.302490234375,184
2025-04-01,WIPRO.NS,BUY,248.9017791748047,2651
2025-04-02,ADANIENT.NS,SELL,2338.590576171875,285
2025-04-02,BAJAJFINSV.NS,SELL,1945.352294921875,179
2025-04-02,HEROMOTOCO.NS,SELL,3642.83935546875,184
2025-04-02,WIPRO.NS,SELL,251.24403381347656,2651
2025-04-02,INFY.NS,BUY,1491.0726318359375,787
2025-04-02,TECHM.NS,BUY,1357.862548828125,865
2025-04-03,TECHM.NS,SELL,1357.716796875,865
2025-04-03,TRENT.NS,SELL,5625.12646484375,20
2025-04-03,ADANIENT.NS,BUY,2338.590576171875,274
2025-04-03,HEROMOTOCO.NS,BUY,3652.501953125,175
2025-04-04,ADANIENT.NS,SELL,2393.763427734375,274
2025-04-04,ADANIPORTS.NS,SELL,1190.2093505859375,562
2025-04-04,HEROMOTOCO.NS,SELL,3618.634033203125,175
2025-04-04,BAJAJFINSV.NS,BUY,1911.06884765625,255
2025-04-04,TCS.NS,BUY,3250.273681640625,150
2025-04-04,TRENT.NS,BUY,5683.07666015625,85
2025-04-04,WIPRO.NS,BUY,241.87496948242188,2019
2025-04-07,TCS.NS,SELL,2996.445556640625,150
2025-04-07,ADANIENT.NS,BUY,2148.984619140625,35
2025-04-07,ADANIPORTS.NS,BUY,1044.8665771484375,72
2025-04-07,HEROMOTOCO.NS,BUY,3361.6064453125,22
2025-04-07,HINDALCO.NS,BUY,554.930419921875,136
2025-04-07,TATASTEEL.NS,BUY,125.08299255371094,606
2025-04-07,TECHM.NS,BUY,1209.990966796875,62
2025-04-08,ADANIENT.NS,SELL,2268.875244140625,35
2025-04-08,CIPLA.NS,SELL,1380.057861328125,15
2025-04-08,HEROMOTOCO.NS,SELL,3478.573486328125,22
2025-04-08,HINDALCO.NS,SELL,570.81396484375,136
2025-04-08,INFY.NS,SELL,1389.8677978515625,787
2025-04-08,TATASTEEL.NS,SELL,131.81597900390625,606
2025-04-08,TECHM.NS,SELL,1277.0506591796875,62
2025-04-08,TCS.NS,BUY,3191.74609375,471
2025-04-09,BAJAJ-AUTO.NS,SELL,7339.43994140625,88
2025-04-09,NTPC.NS,SELL,344.89776611328125,717
2025-04-09,TCS.NS,SELL,3151.632080078125,471
2025-04-09,WIPRO.NS,SELL,230.1158447265625,2019
2025-04-09,ADANIENT.NS,BUY,2264.577392578125,250
2025-04-09,HEROMOTOCO.NS,BUY,3468.91064453125,163
2025-04-09,INFY.NS,BUY,1364.6636962890625,415
2025-04-09,TATASTEEL.NS,BUY,127.03741455078125,4460
2025-04-09,TECHM.NS,BUY,1253.7255859375,451
2025-04-11,ADANIENT.NS,SELL,2301.908935546875,250
2025-04-11,DRREDDY.NS,SELL,1132.7161865234375,1097
2025-04-11,HEROMOTOCO.NS,SELL,3498.33349609375,163
2025-04-11,TATASTEEL.NS,SELL,131.60098266601562,4460
2025-04-11,TECHM.NS,SELL,1239.1473388671875,451
2025-04-11,BAJAJ-AUTO.NS,BUY,7528.69287109375,155
2025-04-11,TCS.NS,BUY,3179.663330078125,369
2025-04-11,WIPRO.NS,BUY,234.2267608642578,5013
2025-04-15,BAJAJ-AUTO.NS,SELL,7802.259765625,155
2025-04-15,TCS.NS,SELL,3203.683349609375,369
2025-04-15,ADANIENT.NS,BUY,2373.8232421875,167
2025-04-15,DRREDDY.NS,BUY,1133.7098388671875,351
2025-04-15,HEROMOTOCO.NS,BUY,3622.5478515625,109
2025-04-15,HINDALCO.NS,BUY,608.5372924804688,654
2025-04-15,TATASTEEL.NS,BUY,132.5098114013672,3006
2025-04-15,TECHM.NS,BUY,1277.2451171875,311
2025-04-16,ADANIENT.NS,SELL,2398.810791015625,167
2025-04-16,ADANIPORTS.NS,SELL,1204.1416015625,72
2025-04-16,HEROMOTOCO.NS,SELL,3680.52392578125,109
2025-04-16,HINDALCO.NS,SELL,613.6498413085938,654
2025-04-16,INDUSINDBK.NS,SELL,747.0,770
2025-04-16,TATASTEEL.NS,SELL,133.30133056640625,3006
2025-04-16,TECHM.NS,SELL,1255.6693115234375,311
2025-04-16,TCS.NS,BUY,3139.695068359375,845
2025-04-17,TCS.NS,SELL,3137.084716796875,845
2025-04-17,WIPRO.NS,SELL,224.66647338867188,5013
2025-04-17,BAJAJ-AUTO.NS,BUY,7796.408203125,160
2025-04-17,HEROMOTOCO.NS,BUY,3654.337890625,343
2025-04-17,TECHM.NS,BUY,1258.6820068359375,996
2025-04-21,HEROMOTOCO.NS,SELL,3666.02978515625,343
2025-04-21,TECHM.NS,SELL,1267.3319091796875,996
2025-04-21,WIPRO.NS,BUY,226.9609375,11093
2025-04-22,BAJAJ-AUTO.NS,SELL,7983.66259765625,160
2025-04-22,HEROMOTOCO.NS,BUY,3769.4208984375,337
2025-04-23,HEROMOTOCO.NS,SELL,3731.832763671875,337
2025-04-23,WIPRO.NS,SELL,226.7697296142578,11093
2025-04-23,ADANIPORTS.NS,BUY,1234.0958251953125,1015
2025-04-23,BAJAJ-AUTO.NS,BUY,7910.5166015625,158
2025-04-23,TCS.NS,BUY,3252.59326171875,385
2025-04-24,ADANIPORTS.NS,SELL,1232.006103515625,1015
2025-04-24,BAJAJ-AUTO.NS,SELL,8055.83349609375,158
2025-04-24,TCS.NS,SELL,3287.487060546875,385
2025-04-24,HEROMOTOCO.NS,BUY,3807.68505859375,496
2025-04-24,WIPRO.NS,BUY,234.03553771972656,8074
2025-04-25,HEROMOTOCO.NS,SELL,3826.4306640625,496
2025-04-25,ADANIPORTS.NS,BUY,1230.314453125,1537
2025-04-28,ADANIPORTS.NS,SELL,1182.34765625,1537
2025-04-28,INFY.NS,SELL,1437.6534423828125,415
2025-04-28,ADANIENT.NS,BUY,2344.83740234375,341
2025-04-28,BAJAJ-AUTO.NS,BUY,7835.419921875,102
2025-04-28,HEROMOTOCO.NS,BUY,3763.623291015625,212
2025-04-29,ADANIENT.NS,SELL,2390.814697265625,341
2025-04-29,BAJAJ-AUTO.NS,SELL,7935.38623046875,102
2025-04-29,HEROMOTOCO.NS,SELL,3802.757080078125,212
2025-04-29,ADANIPORTS.NS,BUY,1206.1319580078125,671
2025-04-29,HINDALCO.NS,BUY,626.4558715820312,1292
2025-04-29,INFY.NS,BUY,1439.4019775390625,562
2025-04-30,ADANIPORTS.NS,SELL,1209.2169189453125,671
2025-04-30,HINDALCO.NS,SELL,618.0177001953125,1292
2025-04-30,ADANIENT.NS,BUY,2330.24462890625,229
2025-04-30,BAJAJ-AUTO.NS,BUY,7860.77685546875,68
2025-04-30,HEROMOTOCO.NS,BUY,3722.75,143
2025-05-02,ADANIENT.NS,SELL,2348.735595703125,229
2025-05-02,BAJAJ-AUTO.NS,SELL,7802.259765625,68
2025-05-02,DRREDDY.NS,SELL,1168.68798828125,351
2025-05-02,HEROMOTOCO.NS,SELL,3675.30615234375,143
2025-05-02,INFY.NS,SELL,1456.593017578125,562
2025-05-02,ADANIPORTS.NS,BUY,1248.9237060546875,2254
2025-05-05,ADANIPORTS.NS,SELL,1283.75439453125,2254
2025-05-05,ADANIENT.NS,BUY,2311.4541015625,311
2025-05-05,BAJAJ-AUTO.NS,BUY,7674.98583984375,93
2025-05-05,HEROMOTOCO.NS,BUY,3641.873046875,197
2025-05-05,INFY.NS,BUY,1471.453369140625,489
2025-05-06,ADANIENT.NS,SELL,2452.783935546875,311
2025-05-06,BAJAJ-AUTO.NS,SELL,7733.990234375,93
2025-05-06,HEROMOTOCO.NS,SELL,3657.33349609375,197
2025-05-06,TRENT.NS,SELL,5376.34228515625,85
2025-05-06,INDUSINDBK.NS,BUY,846.75,3144
2025-05-08,ASIANPAINT.NS,SELL,2297.1875,95
2025-05-08,M&M.NS,SELL,3102.474609375,11
2025-05-08,ADANIENT.NS,BUY,2360.82958984375,26
2025-05-08,BAJAJ-AUTO.NS,BUY,7656.45556640625,8
2025-05-08,HEROMOTOCO.NS,BUY,3738.5,16
2025-05-08,TRENT.NS,BUY,5228.47021484375,12
2025-05-09,ADANIENT.NS,SELL,2238.89013671875,26
2025-05-09,BAJAJ-AUTO.NS,SELL,7431.65283203125,8
2025-05-09,HEROMOTOCO.NS,SELL,3609.02001953125,16
2025-05-09,HINDALCO.NS,BUY,604.6656494140625,149
2025-05-09,TCS.NS,BUY,3285.457275390625,27
2025-05-12,HINDALCO.NS,SELL,635.4896240234375,149
2025-05-12,TCS.NS,SELL,3387.91650390625,27
2025-05-12,ADANIENT.NS,BUY,2348.835693359375,15
2025-05-12,BAJAJ-AUTO.NS,BUY,7607.20361328125,4
2025-05-12,HEROMOTOCO.NS,BUY,3797.345947265625,9
2025-05-12,SHRIRAMFIN.NS,BUY,604.6365966796875,62
2025-05-12,TECHM.NS,BUY,1479.2017822265625,25
2025-05-13,ADANIENT.NS,SELL,2423.79833984375,15
2025-05-13,BAJAJ-AUTO.NS,SELL,7840.78369140625,4
2025-05-13,HEROMOTOCO.NS,SELL,3864.115234375,9
2025-05-13,TECHM.NS,SELL,1555.300048828125,25
2025-05-14,BAJAJ-AUTO.NS,BUY,7890.03564453125,9
2025-05-14,TCS.NS,BUY,3403.382080078125,22
2025-05-15,BAJAJ-AUTO.NS,SELL,7933.92333984375,9
2025-05-15,TCS.NS,SELL,3444.94580078125,22
2025-05-15,ASIANPAINT.NS,BUY,2260.582763671875,34
2025-05-15,TECHM.NS,BUY,1560.8397216796875,49
